time,voltage,current,shunt_v
16:47:22.749,0.24000,81.79878,8.18000
16:47:23.285,0.24000,81.89024,8.19000
16:47:23.831,0.24000,81.79878,8.18000
16:47:24.389,0.24000,81.89024,8.18000
16:47:24.947,0.24000,81.70732,8.17000
16:47:25.498,0.24000,81.89024,8.17000
16:47:26.047,0.24000,81.89024,8.16000
16:47:26.595,0.24000,81.79878,8.18000
16:47:27.145,0.24000,81.79878,8.18000
16:47:27.697,0.24000,81.89024,8.18000
16:47:28.252,0.24000,81.79878,8.18000
16:47:28.803,0.24000,81.58537,8.17000
16:47:29.355,0.24000,81.89024,8.18000
16:47:29.913,0.24000,81.89024,8.17000
16:47:30.464,0.24000,81.70732,8.18000
16:47:31.012,0.24000,81.79878,8.17000
16:47:31.569,0.24000,81.79878,8.18000
16:47:32.125,0.24000,81.70732,8.17000
16:47:32.677,0.24000,81.89024,8.17000
16:47:33.229,0.24000,81.58537,8.15000
16:47:33.786,0.24000,81.89024,8.17000
16:47:34.343,0.24000,81.79878,8.17000
16:47:34.894,0.24000,81.79878,8.17000
16:47:35.446,0.24000,81.70732,8.18000
16:47:36.003,0.24000,81.70732,8.18000
16:47:36.559,0.24000,81.79878,8.18000
16:47:37.117,0.24000,81.79878,8.19000
16:47:37.673,0.24000,81.89024,8.19000
16:47:38.225,0.24000,81.58537,8.17000
16:47:38.777,0.24000,81.70732,8.17000
16:47:39.329,0.24000,81.79878,8.18000
16:47:39.881,0.24000,81.70732,8.18000
16:47:40.438,0.24000,81.89024,8.19000
16:47:40.998,0.24000,81.79878,8.19000
16:47:41.560,0.23600,81.89024,8.17000
16:47:42.117,0.24000,81.70732,8.18000
16:47:42.668,0.24000,81.98171,8.18000
16:47:43.220,0.24000,81.98171,8.19000
16:47:43.772,0.24000,81.79878,8.18000
16:47:44.324,0.24000,81.70732,8.20000
16:47:44.875,0.24000,81.70732,8.19000
16:47:45.427,0.24000,81.79878,8.16000
16:47:45.981,0.24000,81.89024,8.17000
16:47:46.533,0.24000,81.70732,8.16000
16:47:47.085,0.24000,81.89024,8.17000
16:47:47.638,0.23600,81.79878,8.18000
16:47:48.189,0.23600,81.89024,8.17000
16:47:48.746,0.24000,81.98171,8.18000
16:47:49.300,0.23600,81.70732,8.18000
16:47:49.851,0.24000,81.79878,8.18000
16:47:50.403,0.24000,81.79878,8.19000
16:47:50.955,0.23600,81.89024,8.18000
16:47:51.506,0.23600,81.79878,8.18000
16:47:52.058,0.23600,81.79878,8.19000
16:47:52.618,0.23600,81.70732,8.18000
16:47:53.171,0.23600,81.79878,8.16000
16:47:53.725,0.24000,81.89024,8.20000
16:47:54.277,0.24000,81.70732,8.18000
16:47:54.829,0.23600,81.58537,8.17000
16:47:55.380,0.23600,81.58537,8.18000
16:47:55.929,0.23600,81.79878,8.19000
16:47:56.481,0.23600,81.98171,8.18000
16:47:57.037,0.23600,81.58537,8.20000
16:47:57.589,0.24000,81.70732,8.18000
16:47:58.147,0.24000,81.89024,8.17000
16:47:58.702,0.23600,81.79878,8.17000
16:47:59.253,0.23600,81.89024,8.19000
16:47:59.809,0.23600,81.79878,8.18000
16:48:00.367,0.23600,81.79878,8.20000
16:48:00.923,0.23600,81.79878,8.19000
16:48:01.468,0.23600,81.79878,8.18000
16:48:02.016,0.23600,81.98171,8.19000
16:48:02.572,0.23600,81.98171,8.17000
16:48:03.124,0.23600,81.79878,8.18000
16:48:03.676,0.23600,81.79878,8.18000
16:48:04.226,0.23600,81.89024,8.18000
16:48:04.780,0.23600,81.89024,8.19000
16:48:05.334,0.23600,81.89024,8.19000
16:48:05.890,0.23600,81.98171,8.17000
16:48:06.442,0.24000,81.79878,8.17000
16:48:06.993,0.24000,81.79878,8.17000
16:48:07.545,0.23600,81.79878,8.18000
16:48:08.095,0.23600,81.70732,8.19000
16:48:08.653,0.24000,81.79878,8.17000
16:48:09.214,0.24000,81.70732,8.18000
16:48:09.766,0.23600,81.89024,8.18000
16:48:10.315,0.24000,81.89024,8.19000
16:48:10.871,0.23600,81.89024,8.18000
16:48:11.422,0.23600,81.79878,8.18000
16:48:11.972,0.23600,81.70732,8.17000
16:48:12.527,0.23600,81.89024,8.17000
16:48:13.079,0.23600,81.79878,8.18000
16:48:13.633,0.23600,81.89024,8.18000
16:48:14.187,0.23600,81.98171,8.19000
16:48:14.744,0.23600,81.70732,8.17000
16:48:15.296,0.23600,81.89024,8.17000
16:48:15.847,0.23600,81.79878,8.18000
16:48:16.402,0.23600,81.79878,8.18000
16:48:16.957,0.23600,81.79878,8.20000
16:48:17.505,0.23600,81.89024,8.17000
16:48:18.055,0.23600,81.70732,8.18000
16:48:18.606,0.23600,81.79878,8.19000
16:48:19.161,0.23600,81.70732,8.19000
16:48:19.711,0.23600,81.79878,8.18000
16:48:20.263,0.23600,81.89024,8.19000
16:48:20.818,0.23200,81.89024,8.19000
16:48:21.372,0.23600,81.79878,8.18000
16:48:21.925,0.23600,81.79878,8.20000
16:48:22.477,0.23600,81.79878,8.19000
16:48:23.029,0.23600,81.70732,8.18000
16:48:23.585,0.23600,81.79878,8.19000
16:48:24.136,0.23200,81.70732,8.18000
16:48:24.688,0.23600,81.79878,8.18000
16:48:25.241,0.23200,81.79878,8.18000
16:48:25.802,0.23600,81.89024,8.18000
16:48:26.353,0.23600,81.70732,8.18000
16:48:26.905,0.23600,81.79878,8.19000
16:48:27.461,0.23600,81.89024,8.18000
16:48:28.013,0.23600,81.79878,8.19000
16:48:28.564,0.23200,81.89024,8.19000
16:48:29.117,0.23600,81.79878,8.19000
16:48:29.668,0.23200,81.70732,8.20000
16:48:30.234,0.23600,81.89024,8.20000
16:48:30.785,0.23600,81.89024,8.20000
16:48:31.332,0.23200,81.89024,8.18000
16:48:31.884,0.23200,81.98171,8.17000
16:48:32.434,0.23200,81.89024,8.19000
16:48:32.978,0.23200,81.89024,8.19000
16:48:33.524,0.23200,81.79878,8.19000
16:48:34.070,0.23200,81.98171,8.19000
16:48:34.629,0.23600,81.79878,8.19000
16:48:35.181,0.23200,81.89024,8.20000
16:48:35.732,0.23200,81.89024,8.20000
16:48:36.284,0.23200,81.70732,8.20000
16:48:36.834,0.23200,81.79878,8.19000
16:48:37.386,0.23200,81.89024,8.18000
16:48:37.937,0.23200,81.89024,8.19000
16:48:38.489,0.23200,81.89024,8.19000
16:48:39.046,0.23200,81.79878,8.18000
16:48:39.599,0.23200,81.79878,8.20000
16:48:40.151,0.23200,81.79878,8.20000
16:48:40.702,0.23200,81.98171,8.18000
16:48:41.254,0.23200,81.98171,8.18000
16:48:41.810,0.23200,81.79878,8.18000
16:48:42.360,0.23200,81.98171,8.20000
16:48:42.912,0.23200,81.89024,8.20000
16:48:43.463,0.23200,81.89024,8.19000
16:48:44.015,0.23200,81.89024,8.19000
16:48:44.572,0.23200,81.79878,8.19000
16:48:45.123,0.23200,81.89024,8.18000
16:48:45.671,0.23200,81.89024,8.18000
16:48:46.220,0.23200,81.89024,8.17000
16:48:46.770,0.23200,81.89024,8.20000
16:48:47.326,0.23200,81.89024,8.18000
16:48:47.877,0.23200,81.70732,8.19000
16:48:48.427,0.23200,81.89024,8.19000
16:48:48.980,0.23200,81.79878,8.21000
16:48:49.538,0.23200,81.79878,8.20000
16:48:50.094,0.23200,81.89024,8.19000
16:48:50.649,0.23200,81.89024,8.19000
16:48:51.201,0.23200,81.98171,8.19000
16:48:51.752,0.23200,81.98171,8.20000
16:48:52.307,0.23200,82.10366,8.18000
16:48:52.865,0.23200,82.10366,8.20000
16:48:53.422,0.23200,81.89024,8.19000
16:48:53.979,0.23200,81.89024,8.20000
16:48:54.530,0.23200,81.89024,8.18000
16:48:55.079,0.23200,81.79878,8.18000
16:48:55.636,0.23200,81.89024,8.19000
16:48:56.185,0.23200,81.70732,8.20000
16:48:56.743,0.23200,81.70732,8.20000
16:48:57.295,0.23200,81.98171,8.19000
16:48:57.851,0.22800,81.79878,8.19000
16:48:58.413,0.23200,81.89024,8.20000
16:48:58.963,0.22800,81.89024,8.20000
16:48:59.513,0.23200,81.79878,8.18000
16:49:00.065,0.23200,81.89024,8.20000
16:49:00.617,0.23200,81.98171,8.19000
16:49:01.167,0.23200,81.79878,8.18000
16:49:01.704,0.23200,81.98171,8.19000
16:49:02.250,0.23200,81.98171,8.19000
16:49:02.801,0.23200,81.89024,8.20000
16:49:03.350,0.22800,81.98171,8.19000
16:49:03.907,0.23200,82.10366,8.19000
16:49:04.459,0.22800,81.79878,8.21000
16:49:05.010,0.23200,81.98171,8.19000
16:49:05.564,0.23200,81.89024,8.19000
16:49:06.116,0.23200,81.79878,8.19000
16:49:06.668,0.22800,81.89024,8.22000
16:49:07.218,0.23200,81.89024,8.19000
16:49:07.768,0.22800,81.98171,8.19000
16:49:08.319,0.22800,81.98171,8.18000
16:49:08.870,0.23200,82.10366,8.19000
16:49:09.426,0.23200,81.98171,8.19000
16:49:09.983,0.22800,81.79878,8.20000
16:49:10.525,0.23200,81.98171,8.18000
16:49:11.072,0.22800,81.98171,8.18000
16:49:11.624,0.22800,82.10366,8.19000
16:49:12.176,0.23200,82.10366,8.18000
16:49:12.727,0.22800,81.89024,8.18000
16:49:13.276,0.22800,81.89024,8.20000
16:49:13.828,0.22800,81.89024,8.20000
16:49:14.380,0.23200,81.98171,8.21000
16:49:14.934,0.22800,81.89024,8.20000
16:49:15.486,0.22800,81.89024,8.18000
16:49:16.041,0.22800,81.89024,8.18000
16:49:16.586,0.22800,81.89024,8.20000
16:49:17.136,0.22800,82.10366,8.19000
16:49:17.688,0.23200,81.98171,8.20000
16:49:18.235,0.22800,81.98171,8.20000
16:49:18.784,0.22800,81.98171,8.19000
16:49:19.336,0.22800,82.19512,8.20000
16:49:19.887,0.22800,82.10366,8.18000
16:49:20.444,0.22800,81.98171,8.21000
16:49:21.000,0.22800,81.98171,8.20000
16:49:21.556,0.22800,82.10366,8.19000
16:49:22.110,0.22800,82.10366,8.20000
16:49:22.662,0.22800,82.10366,8.20000
16:49:23.213,0.22800,81.98171,8.20000
16:49:23.765,0.22800,81.98171,8.19000
16:49:24.317,0.22800,82.10366,8.21000
16:49:24.866,0.22800,81.79878,8.21000
16:49:25.415,0.22800,82.10366,8.20000
16:49:25.972,0.22800,82.10366,8.20000
16:49:26.523,0.22800,81.98171,8.19000
16:49:27.078,0.22800,81.98171,8.21000
16:49:27.632,0.22800,81.98171,8.22000
16:49:28.183,0.22800,81.98171,8.20000
16:49:28.735,0.22800,81.98171,8.20000
16:49:29.285,0.22800,81.79878,8.20000
16:49:29.830,0.22800,82.19512,8.19000
16:49:30.382,0.22800,81.98171,8.20000
16:49:30.929,0.22800,82.10366,8.20000
16:49:31.483,0.22800,81.89024,8.19000
16:49:32.034,0.22800,81.98171,8.19000
16:49:32.585,0.22800,81.89024,8.19000
16:49:33.141,0.22800,81.98171,8.20000
16:49:33.693,0.22800,82.10366,8.20000
16:49:34.249,0.22800,81.89024,8.22000
16:49:34.801,0.22800,81.98171,8.21000
16:49:35.353,0.22800,81.98171,8.19000
16:49:35.909,0.22800,81.89024,8.20000
16:49:36.461,0.22800,81.98171,8.20000
16:49:37.018,0.22800,82.10366,8.21000
16:49:37.571,0.22800,82.10366,8.21000
16:49:38.123,0.22800,82.10366,8.22000
16:49:38.672,0.22800,82.10366,8.22000
16:49:39.221,0.22800,81.98171,8.22000
16:49:39.775,0.22800,82.19512,8.19000
16:49:40.327,0.22800,81.98171,8.22000
16:49:40.879,0.22800,81.98171,8.22000
16:49:41.430,0.22800,81.98171,8.23000
16:49:41.993,0.22800,82.10366,8.21000
16:49:42.547,0.22800,81.98171,8.20000
16:49:43.098,0.22800,81.98171,8.19000
16:49:43.649,0.22800,81.89024,8.19000
16:49:44.200,0.22800,81.98171,8.21000
16:49:44.753,0.22400,81.89024,8.18000
16:49:45.306,0.22400,81.89024,8.21000
16:49:45.855,0.22400,81.89024,8.18000
16:49:46.406,0.22800,81.98171,8.21000
16:49:46.958,0.22400,81.89024,8.20000
16:49:47.515,0.22800,82.10366,8.18000
16:49:48.069,0.22400,82.10366,8.20000
16:49:48.620,0.22800,81.98171,8.20000
16:49:49.172,0.22400,81.98171,8.21000
16:49:49.722,0.22800,81.89024,8.20000
16:49:50.271,0.22800,81.98171,8.21000
16:49:50.823,0.22400,81.98171,8.20000
16:49:51.375,0.22400,82.10366,8.19000
16:49:51.926,0.22400,81.98171,8.21000
16:49:52.480,0.22400,82.10366,8.20000
16:49:53.031,0.22400,81.89024,8.22000
16:49:53.583,0.22400,81.89024,8.21000
16:49:54.139,0.22400,81.89024,8.21000
16:49:54.690,0.22800,81.89024,8.20000
16:49:55.247,0.22400,81.98171,8.19000
16:49:55.802,0.22400,82.10366,8.21000
16:49:56.355,0.22400,81.89024,8.19000
16:49:56.906,0.22400,81.89024,8.21000
16:49:57.456,0.22400,82.10366,8.21000
16:49:58.003,0.22400,82.10366,8.21000
16:49:58.553,0.22400,82.10366,8.19000
16:49:59.104,0.22400,81.98171,8.21000
16:49:59.659,0.22400,82.10366,8.21000
16:50:00.213,0.22400,81.98171,8.20000
16:50:00.764,0.22400,82.10366,8.21000
16:50:01.306,0.22400,81.98171,8.21000
16:50:01.853,0.22400,82.10366,8.20000
16:50:02.406,0.22400,81.98171,8.21000
16:50:02.966,0.22400,82.10366,8.22000
16:50:03.521,0.22400,82.10366,8.20000
16:50:04.074,0.22400,81.89024,8.19000
16:50:04.628,0.22800,82.10366,8.22000
16:50:05.183,0.22800,81.98171,8.22000
16:50:05.735,0.22400,82.19512,8.21000
16:50:06.285,0.22400,82.10366,8.20000
16:50:06.837,0.22400,81.98171,8.23000
16:50:07.385,0.22400,82.10366,8.21000
16:50:07.931,0.22400,82.19512,8.20000
16:50:08.487,0.22400,81.98171,8.21000
16:50:09.039,0.22400,81.98171,8.21000
