time,voltage,current,shunt_v
17:02:29.916,0.17600,80.48780,8.06000
17:02:30.455,0.18000,80.60976,8.06000
17:02:31.003,0.18000,80.48780,8.07000
17:02:31.559,0.18000,80.70122,8.06000
17:02:32.114,0.18000,80.60976,8.05000
17:02:32.666,0.18000,80.60976,8.06000
17:02:33.217,0.18000,80.48780,8.06000
17:02:33.769,0.18000,80.60976,8.07000
17:02:34.320,0.18000,80.60976,8.05000
17:02:34.873,0.18000,80.70122,8.06000
17:02:35.425,0.18000,80.60976,8.06000
17:02:35.977,0.18000,80.60976,8.06000
17:02:36.531,0.18000,80.79268,8.05000
17:02:37.082,0.18000,80.60976,8.07000
17:02:37.633,0.17600,80.70122,8.06000
17:02:38.189,0.18000,80.88415,8.07000
17:02:38.743,0.18000,80.70122,8.07000
17:02:39.288,0.18000,80.70122,8.05000
17:02:39.841,0.18000,80.70122,8.07000
17:02:40.393,0.17600,80.79268,8.08000
17:02:40.945,0.17600,80.70122,8.07000
17:02:41.501,0.18000,80.70122,8.07000
17:02:42.058,0.18000,80.70122,8.08000
17:02:42.609,0.18000,80.70122,8.08000
17:02:43.161,0.18000,80.79268,8.08000
17:02:43.712,0.18000,80.70122,8.07000
17:02:44.264,0.17600,80.70122,8.09000
17:02:44.816,0.18000,80.70122,8.09000
17:02:45.367,0.18000,80.79268,8.08000
17:02:45.919,0.18000,80.79268,8.08000
17:02:46.470,0.18000,80.70122,8.09000
17:02:47.027,0.17600,80.79268,8.10000
17:02:47.583,0.18000,80.70122,8.07000
17:02:48.137,0.17600,80.79268,8.08000
17:02:48.679,0.17600,80.88415,8.08000
17:02:49.225,0.18000,80.88415,8.07000
17:02:49.776,0.17600,80.79268,8.07000
17:02:50.327,0.18000,80.79268,8.07000
17:02:50.879,0.18000,80.79268,8.08000
17:02:51.431,0.18000,80.70122,8.09000
17:02:51.977,0.17600,80.79268,8.09000
17:02:52.531,0.18000,80.70122,8.08000
17:02:53.080,0.18000,80.79268,8.08000
17:02:53.632,0.18000,80.88415,8.09000
17:02:54.190,0.17600,80.70122,8.07000
17:02:54.744,0.17600,80.79268,8.07000
17:02:55.299,0.18000,80.79268,8.07000
17:02:55.843,0.17600,80.88415,8.09000
17:02:56.390,0.17600,80.79268,8.09000
17:02:56.941,0.17600,80.88415,8.07000
17:02:57.493,0.18000,81.00610,8.07000
17:02:58.050,0.18000,80.88415,8.10000
17:02:58.601,0.17600,80.79268,8.10000
17:02:59.158,0.17600,80.88415,8.09000
17:02:59.709,0.17600,80.88415,8.08000
17:03:00.261,0.17600,80.88415,8.10000
17:03:00.813,0.18000,80.70122,8.09000
17:03:01.355,0.17600,80.79268,8.09000
17:03:01.901,0.17600,80.79268,8.09000
17:03:02.458,0.17600,80.88415,8.08000
17:03:03.009,0.17600,80.88415,8.08000
17:03:03.567,0.17600,80.88415,8.08000
17:03:04.119,0.18000,80.79268,8.09000
17:03:04.671,0.17600,80.88415,8.11000
17:03:05.223,0.18000,81.00610,8.08000
17:03:05.778,0.18000,81.00610,8.09000
17:03:06.327,0.17600,80.88415,8.08000
17:03:06.880,0.17600,80.88415,8.09000
17:03:07.433,0.17600,81.00610,8.10000
17:03:07.984,0.17600,80.79268,8.09000
17:03:08.536,0.17600,81.09756,8.08000
17:03:09.093,0.17600,80.70122,8.10000
17:03:09.644,0.17600,81.00610,8.08000
17:03:10.194,0.17600,80.70122,8.07000
17:03:10.739,0.17600,80.88415,8.08000
17:03:11.286,0.17600,80.88415,8.08000
17:03:11.833,0.17600,80.88415,8.10000
17:03:12.381,0.17600,80.88415,8.11000
17:03:12.932,0.18000,80.88415,8.08000
17:03:13.480,0.17600,80.79268,8.08000
17:03:14.030,0.17600,80.88415,8.10000
17:03:14.586,0.18000,80.79268,8.09000
17:03:15.137,0.17600,80.79268,8.08000
17:03:15.689,0.17600,80.88415,8.11000
17:03:16.240,0.17600,80.88415,8.09000
17:03:16.791,0.17600,81.00610,8.09000
17:03:17.343,0.17600,80.88415,8.09000
17:03:17.897,0.17600,80.88415,8.08000
17:03:18.448,0.17600,81.09756,8.09000
17:03:19.000,0.17600,81.09756,8.10000
17:03:19.551,0.17600,81.00610,8.08000
17:03:20.103,0.17600,81.09756,8.09000
17:03:20.658,0.17600,80.88415,8.09000
17:03:21.210,0.17600,81.00610,8.09000
17:03:21.766,0.17600,80.88415,8.09000
17:03:22.321,0.17600,81.00610,8.09000
17:03:22.872,0.17600,81.00610,8.08000
17:03:23.427,0.17600,81.00610,8.09000
17:03:23.981,0.17600,80.88415,8.08000
17:03:24.537,0.17600,81.00610,8.10000
17:03:25.084,0.17600,81.00610,8.10000
17:03:25.688,0.17600,81.00610,8.09000
17:03:26.240,0.17600,81.00610,8.10000
17:03:26.793,0.17600,80.88415,8.10000
17:03:27.342,0.17600,81.00610,8.08000
17:03:27.893,0.17600,81.00610,8.10000
17:03:28.444,0.17600,80.88415,8.10000
17:03:28.991,0.17600,80.88415,8.09000
17:03:29.540,0.18000,80.88415,8.09000
17:03:30.095,0.17600,81.00610,8.09000
17:03:30.652,0.17600,81.00610,8.09000
17:03:31.199,0.17600,80.88415,8.09000
17:03:31.746,0.17600,81.00610,8.08000
17:03:32.298,0.17600,80.88415,8.09000
17:03:32.851,0.17600,80.79268,8.09000
17:03:33.402,0.17600,80.88415,8.10000
17:03:33.953,0.17600,81.00610,8.09000
17:03:34.509,0.17600,81.00610,8.08000
17:03:35.062,0.17600,80.88415,8.10000
17:03:35.615,0.17600,80.88415,8.11000
17:03:36.167,0.17600,80.88415,8.09000
17:03:36.719,0.17600,80.88415,8.09000
17:03:37.270,0.17600,81.00610,8.10000
17:03:37.821,0.18000,81.00610,8.11000
17:03:38.375,0.17600,80.88415,8.10000
17:03:38.931,0.17600,81.00610,8.10000
17:03:39.487,0.17600,81.00610,8.09000
17:03:40.042,0.17600,80.88415,8.09000
17:03:40.593,0.17600,81.00610,8.09000
17:03:41.146,0.17600,81.00610,8.09000
17:03:41.705,0.17600,81.00610,8.10000
17:03:42.260,0.17600,81.00610,8.09000
17:03:42.811,0.17600,81.00610,8.10000
17:03:43.353,0.17600,80.88415,8.08000
17:03:43.899,0.17600,80.88415,8.10000
17:03:44.450,0.17600,81.00610,8.08000
17:03:45.002,0.17600,80.88415,8.10000
17:03:45.551,0.17600,80.79268,8.09000
17:03:46.102,0.17600,81.00610,8.10000
17:03:46.653,0.17600,80.79268,8.09000
17:03:47.204,0.17600,80.88415,8.10000
17:03:47.755,0.17600,81.00610,8.09000
17:03:48.308,0.17600,81.00610,8.10000
17:03:48.857,0.17600,80.88415,8.09000
17:03:49.409,0.17600,81.00610,8.10000
17:03:49.960,0.17600,80.79268,8.11000
17:03:50.511,0.17600,81.00610,8.09000
17:03:51.065,0.17600,81.00610,8.10000
17:03:51.616,0.17600,81.00610,8.10000
17:03:52.166,0.17600,80.79268,8.08000
17:03:52.723,0.17600,80.88415,8.10000
17:03:53.274,0.17600,80.88415,8.10000
17:03:53.821,0.17600,81.00610,8.09000
17:03:54.369,0.17600,80.88415,8.09000
17:03:54.921,0.17600,81.00610,8.09000
17:03:55.471,0.17600,80.88415,8.10000
17:03:56.023,0.17600,81.00610,8.10000
17:03:56.574,0.17600,81.09756,8.10000
17:03:57.126,0.17600,81.18902,8.10000
17:03:57.677,0.17600,81.00610,8.11000
17:03:58.238,0.17600,81.00610,8.10000
17:03:58.787,0.17600,81.00610,8.09000
17:03:59.341,0.17600,80.88415,8.09000
17:03:59.893,0.17600,80.88415,8.10000
17:04:00.444,0.17600,80.88415,8.10000
17:04:00.995,0.17600,81.00610,8.10000
17:04:01.547,0.17600,80.88415,8.11000
17:04:02.095,0.17600,81.09756,8.10000
17:04:02.650,0.17600,81.09756,8.11000
17:04:03.207,0.17600,81.00610,8.09000
17:04:03.764,0.17600,80.88415,8.09000
